Affirmative,Apprehended,Arrived,Country,Criminal,Defensive Asylum,Inadmissable,Legal permanant residences.Birth,Legal permanant residences.Last Residence,Naturalizations (Birth),Non-criminal,Nonimmigrant Admissions.Birth,Nonimmigrant Admissions.Last Residence,Year
-1,43,-1,Saint Vincent and the Grenadines,17,-1,64,529,-1,574,5,12204,9322,2013
9,11,-1,United Arab Emirates,-1,-1,22,910,-1,499,-1,28897,89751,2013
89,341,5,Kenya,65,40,86,6123,-1,4257,34,22105,20159,2013
23,33,-1,Tajikistan,4,13,3,550,-1,168,5,1709,1590,2013
-1,-1,-1,Greenland,-1,-1,-1,-1,-1,-1,-1,-1,207,2013
25,216,-1,Turkey,31,4,1137,4144,7189,3390,57,192113,176349,2013
95,70,661,Afghanistan,5,16,71,2196,-1,2074,7,2837,2770,2013
41,366,-1,Bangladesh,11,63,292,12099,-1,9571,42,30314,25200,2013
-1,-1,-1,Andorra,-1,-1,-1,-1,-1,-1,-1,1271,1554,2013
25,57,0,Mauritania,-1,39,14,354,-1,520,-1,1303,1126,2013
-1,-1,-1,Solomon Islands,-1,-1,7,3,-1,-1,-1,411,478,2013
-1,13,-1,Turks and Caicos Islands,3,-1,18,50,-1,47,6,-1,11851,2013
-1,45,-1,Saint Lucia,10,-1,94,853,-1,856,16,15959,14662,2013
-1,89,-1,Soviet Union (former),-1,252,4,1264,-1,2807,-1,-1,-1,2013
-1,-1,-1,Cyprus,-1,-1,9,126,-1,112,-1,8699,8672,2013
38,66,-1,Mongolia,14,39,44,729,-1,347,10,11819,10962,2013
-1,106,-1,France,32,-1,858,4425,4668,2534,49,1959424,1832703,2013
56,21,139,Rwanda,0,27,81,540,-1,374,4,4074,3488,2013
-1,23,-1,Slovakia,8,-1,119,507,-1,413,16,49173,44361,2013
28,214,7608,Somalia,33,86,267,3764,-1,6875,29,215,143,2013
13,1682,-1,Peru,319,8,880,12564,12370,11782,326,261827,254183,2013
-1,561,0,Laos,3,-1,15,923,-1,3932,6,2556,2619,2013
-1,-1,-1,Nauru,-1,-1,-1,-1,-1,-1,-1,85,174,2013
-1,-1,-1,Seychelles,-1,-1,0,6,-1,15,-1,429,363,2013
-1,-1,-1,Norway,0,-1,122,335,389,80,5,320842,319158,2013
58,80,20,Cote d'Ivoire,9,55,33,1486,-1,958,9,5219,4780,2013
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,76,2013
-1,9,-1,Benin,-1,-1,27,342,-1,206,-1,2821,2148,2013
-1,-1,-1,Korea,-1,-1,-1,-1,22937,-1,-1,-1,-1,2013
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,98,2013
24,2809,4205,Cuba,26,6,17679,32219,31343,30482,13,34615,41406,2013
-1,-1,-1,Not Specified,-1,-1,-1,-1,10127,-1,-1,-1,-1,2013
-1,6,-1,Montenegro,9,-1,32,265,-1,231,9,-1,-1,2013
24,20,18,Togo,-1,14,22,1257,-1,1380,-1,2186,1769,2013
4047,1918,101,China,171,4534,13550,71798,68410,35387,617,2098801,1858989,2013
77,141,3,Armenia,28,54,56,2722,-1,3203,5,7431,6517,2013
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,9384,-1,-1,-1,-1,2013
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,3861,3709,2013
4,3893,-1,Dominican Republic,1811,4,1471,41311,41487,39590,486,280563,276142,2013
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2013
120,290,227,Ukraine,71,43,2882,8193,-1,8624,40,87913,80485,2013
4,-1,-1,Bahrain,-1,-1,6,115,-1,76,-1,7341,9343,2013
-1,49,-1,Tonga,-1,-1,14,348,-1,371,-1,2202,1661,2013
-1,-1,-1,Finland,3,-1,48,331,360,300,6,161020,152127,2013
30,16,-1,Libya,-1,-1,18,376,-1,206,-1,4016,3653,2013
44,126,0,Indonesia,21,76,1020,2731,-1,2190,73,123583,113197,2013
10,14,318,Central African Republic,-1,8,-1,213,-1,54,-1,189,340,2013
-1,-1,-1,Mauritius,-1,-1,40,83,-1,67,-1,5892,5016,2013
-1,27,-1,Sweden,13,-1,220,1106,1276,783,10,551820,535982,2013
8,875,69,Vietnam,41,4,503,27101,26578,24277,26,73913,69129,2013
-1,8,-1,British Virgin Islands,-1,-1,26,45,-1,45,-1,-1,-1,2013
61,83,-1,Mali,3,76,26,667,-1,332,7,3806,3173,2013
345,320,125,Russia,64,187,2431,9753,10154,8222,58,364116,346800,2013
13,52,-1,Bulgaria,24,6,228,2844,2720,2646,15,40029,34762,2013
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,304,2013
-1,-1,-1,United States,-1,-1,-1,319,-1,55,-1,-1,954222,2013
5,865,-1,Romania,93,39,580,3773,3475,4050,105,82238,71721,2013
8,16,6,Angola,-1,-1,54,143,-1,143,-1,12617,12810,2013
-1,131,-1,Portugal,56,-1,368,918,917,1585,25,174757,117951,2013
5,79,-1,South Africa,17,-1,209,2629,2693,2283,19,135400,123999,2013
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
10,67,-1,Fiji,16,-1,71,895,-1,1003,6,13996,11848,2013
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,2234,2483,2013
-1,-1,-1,Qatar,-1,-1,18,191,-1,107,-1,15894,29609,2013
8,31,-1,Malaysia,10,-1,315,2477,-1,1169,12,102605,84886,2013
-1,14,-1,Austria,5,-1,71,415,1053,248,9,237429,223610,2013
-1,-1,-1,Mozambique,-1,-1,-1,73,-1,51,-1,2278,2824,2013
49,49,15,Uganda,9,30,33,1350,-1,763,11,9398,8586,2013
-1,88,-1,Hungary,29,-1,247,1052,1008,984,38,81213,73351,2013
5,39,-1,Niger,3,5,4,37,-1,167,4,1583,1508,2013
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
5,179,0,Bosnia-Herzegovina,67,-1,60,697,-1,3662,6,7465,6221,2013
27,1702,-1,Brazil,368,14,809,11033,10772,9565,1081,2143154,2203777,2013
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,745,737,2013
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,111,2013
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
-1,26,12,Kuwait,-1,-1,53,937,-1,920,-1,48784,52637,2013
-1,184,-1,Panama,81,-1,146,1234,1276,1598,45,143365,170543,2013
3,292,-1,Guyana,134,7,163,5897,5564,6295,17,39412,33407,2013
-1,409,-1,Costa Rica,125,-1,215,2114,2232,1661,196,207840,215633,2013
-1,-1,-1,Luxembourg,-1,-1,-1,40,-1,16,-1,15785,20810,2013
-1,-1,-1,American Samoa,-1,-1,-1,1,-1,265,-1,-1,818,2013
-1,288,-1,Bahamas,80,-1,516,630,-1,681,18,244650,260573,2013
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,1429,2013
-1,70,-1,Ireland,20,-1,282,1626,1765,1295,29,487428,434252,2013
-1,21,-1,Palau,16,-1,7,16,-1,64,0,136,3447,2013
62,492,-1,Nigeria,137,31,827,13840,-1,9545,212,157509,141857,2013
-1,-1,-1,Other Oceania,-1,-1,-1,-1,1505,-1,-1,-1,-1,2013
13,5680,-1,Ecuador,585,25,407,10591,10553,9470,925,268332,270299,2013
-1,56,-1,Czech Republic,0,-1,183,676,-1,562,7,100056,95636,2013
-1,-1,-1,Brunei,-1,-1,-1,21,-1,11,-1,2022,2261,2013
106,42,10,Belarus,10,62,48,1970,-1,1797,4,14211,11877,2013
612,257,2579,Iran,10,63,532,12863,9658,11623,20,26144,19391,2013
3,27,-1,Algeria,-1,-1,43,1241,-1,841,-1,9558,7569,2013
71,51226,-1,El Salvador,9451,181,2193,18260,18015,18401,11471,119572,117335,2013
-1,-1,-1,Tuvalu,-1,-1,0,-1,-1,-1,-1,151,136,2013
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,62,2013
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,122,2013
-1,35,-1,Marshall Islands,24,-1,7,46,-1,17,0,176,476,2013
72,39,161,"Congo, Republic",-1,46,27,1059,-1,402,-1,-1,-1,2013
-1,128,-1,Chile,57,-1,183,1736,1751,1649,42,245792,256171,2013
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,2306,2013
-1,25,-1,Belgium,6,-1,134,675,803,513,7,315611,318855,2013
-1,246,-1,Thailand,18,-1,280,7583,-1,5544,42,109761,106637,2013
440,1992,0,Haiti,453,53,1550,20351,20083,23480,62,108382,99385,2013
411,169,19487,Iraq,16,54,296,9552,-1,7771,15,17077,14256,2013
-1,74,-1,Hong Kong,8,-1,94,2226,2614,2093,8,-1,139517,2013
6,145,4,Sierra Leone,11,11,26,1651,-1,1613,7,3188,2654,2013
12,65,-1,Georgia,15,10,95,1368,-1,1205,16,6628,6475,2013
57,100,11,Gambia,5,75,33,1018,-1,573,7,2551,2261,2013
-1,328,-1,Poland,107,-1,761,6430,6073,8697,116,168854,151148,2013
-1,32,-1,Saint Kitts-Nevis,10,-1,41,259,-1,315,4,11559,11045,2013
96,93,119,Moldova,19,69,51,2485,-1,1594,14,12604,11261,2013
4,135,-1,Morocco,30,4,133,3336,3202,3768,16,30618,25940,2013
-1,29,0,Croatia,6,-1,177,353,-1,561,3,26905,22225,2013
-1,-1,-1,French Polynesia,-1,-1,-1,0,-1,8,-1,-1,7005,2013
-1,-1,-1,Guinea-Bissau,-1,-1,-1,43,-1,24,-1,126,130,2013
-1,-1,-1,Kiribati,-1,-1,33,3,-1,-1,-1,654,876,2013
-1,11,-1,Switzerland,4,-1,122,697,1040,452,4,472914,552344,2013
-1,44,-1,Grenada,5,-1,47,687,-1,717,7,10674,9623,2013
-1,-1,-1,Other Africa,-1,-1,-1,-1,61455,-1,-1,-1,-1,2013
-1,-1,17,"Korea, North",-1,-1,-1,48,-1,27,-1,59,331,2013
-1,293,-1,Belize,118,-1,112,946,969,966,59,25327,25536,2013
5,12,32,Chad,0,4,5,111,-1,64,-1,550,514,2013
0,18,0,Estonia,9,-1,48,211,-1,213,8,20942,19350,2013
-1,116,-1,Uruguay,45,-1,54,1352,1314,933,34,70535,77369,2013
203,424978,-1,Mexico,146769,155,56187,135028,134198,99385,164517,17980784,17882766,2013
14,103,-1,Lebanon,18,16,185,2783,-1,3002,22,42775,33558,2013
-1,470,-1,"Korea, South",135,-1,1706,23166,-1,15786,120,1656795,1560177,2013
-1,-1,-1,"Virgin Islands, British",-1,-1,-1,-1,-1,-1,-1,-1,27244,2013
62,116,51,Uzbekistan,9,55,29,4382,-1,2482,22,9930,9094,2013
-1,-1,-1,Iceland,-1,-1,16,139,-1,75,-1,55202,53174,2013
12,-1,-1,Djibouti,-1,-1,-1,90,-1,39,-1,338,339,2013
-1,18,-1,Bermuda,10,-1,105,88,-1,59,0,-1,52935,2013
-1,41,-1,Dominica,9,-1,50,244,-1,642,8,6783,8241,2013
173,1987,230,Colombia,961,72,1265,21131,20611,22196,480,830891,794972,2013
-1,-1,-1,Reunion,-1,-1,-1,-1,-1,-1,-1,-1,707,2013
25,21,193,Burundi,-1,13,31,260,-1,379,-1,1740,1604,2013
-1,55,-1,Taiwan,14,-1,650,5385,5336,5255,32,444046,430906,2013
7,2712,-1,Nicaragua,695,17,379,3048,2940,5064,652,59296,58197,2013
-1,45,-1,Barbados,23,-1,48,428,-1,683,3,58558,61495,2013
0,-1,-1,Madagascar,-1,-1,5,95,-1,50,-1,1265,1096,2013
-1,138,-1,Italy,50,-1,1029,2960,3233,2355,64,1205816,1022589,2013
-1,-1,-1,Curacao,-1,-1,-1,0,-1,0,-1,-1,-1,2013
0,-1,9134,Bhutan,-1,-1,-1,8954,-1,275,-1,633,568,2013
83,168,2160,Sudan,11,35,42,1945,-1,1924,5,3196,2449,2013
473,448,34,Nepal,12,380,77,13046,-1,2711,29,19419,15563,2013
-1,-1,-1,Malta,-1,-1,7,43,-1,59,-1,6379,6228,2013
-1,-1,-1,Comoros,-1,-1,-1,-1,-1,-1,-1,158,125,2013
-1,-1,-1,Maldives,-1,-1,12,5,-1,-1,-1,420,383,2013
-1,40,-1,Antigua-Barbuda,16,-1,25,344,-1,366,5,15151,16502,2013
-1,15,-1,Suriname,10,-1,3,178,170,160,3,12618,13582,2013
-1,5,-1,Cayman Islands,-1,-1,12,44,-1,17,-1,-1,56007,2013
-1,-1,-1,Anguilla,-1,-1,-1,22,-1,26,-1,-1,1839,2013
-1,-1,-1,Other Europe,-1,-1,-1,-1,17839,-1,-1,-1,-1,2013
-1,-1,-1,Holy See,-1,-1,-1,-1,-1,-1,-1,130,163,2013
4,213,-1,Israel,33,-1,397,3996,4555,3466,97,381206,371861,2013
601,366,-1,Venezuela,87,79,405,9572,9512,7648,112,815797,825034,2013
-1,15,-1,Czechoslovakia,18,-1,0,74,1258,232,19,-1,-1,2013
86,62,37,All other countries,25,116,37,27,-1,41,23,-1,-1,2013
-1,-1,-1,Papua New Guinea,-1,-1,7,27,-1,20,-1,1301,1317,2013
-1,10,-1,Malawi,-1,-1,-1,159,-1,83,-1,2359,1974,2013
-1,419,-1,Trinidad and Tobago,134,-1,186,4724,-1,5784,35,164705,161669,2013
38,48,12,Zimbabwe,9,24,37,924,-1,658,5,8738,6582,2013
-1,153,-1,Germany,48,-1,735,6032,6880,4066,36,2359681,2256662,2013
-1,-1,-1,Vanuatu,-1,-1,-1,-1,-1,-1,-1,203,317,2013
-1,7,-1,Denmark,-1,-1,82,506,546,127,0,324608,308960,2013
8,132,-1,Senegal,16,21,111,1340,-1,869,24,10518,9099,2013
66,71,11,Kazakhstan,8,24,30,1241,-1,909,13,22422,21241,2013
9,721,-1,Philippines,218,5,23387,54446,52955,43489,137,358961,312706,2013
85,40,1824,Eritrea,0,241,139,2138,-1,1145,-1,1528,873,2013
79,89,19,Kyrgyzstan,3,35,9,652,-1,395,5,4584,4219,2013
-1,-1,-1,Mayotte,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
-1,-1,-1,Montserrat,-1,-1,-1,0,-1,65,-1,-1,292,2013
-1,-1,-1,New Caledonia,-1,-1,-1,6,-1,-1,-1,-1,797,2013
11,30,-1,Macedonia,7,5,56,895,-1,665,9,9436,8285,2013
-1,30,-1,Paraguay,6,-1,27,448,437,331,16,27498,29326,2013
-1,36,0,Latvia,10,6,144,424,-1,364,29,22330,20032,2013
-1,42,17,South Sudan,38,-1,-1,59,-1,139,0,-1,-1,2013
-1,47,-1,Japan,16,-1,619,5925,6383,1837,31,4298081,4195305,2013
750,72,36,Syria,3,48,416,3366,3999,2196,14,15004,8998,2013
-1,-1,-1,Other Asia,-1,-1,-1,-1,107232,-1,-1,-1,-1,2013
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,7461,2013
-1,-1,-1,Sint Maarten,-1,-1,-1,0,-1,-1,-1,-1,-1,2013
55,48,16299,Burma,-1,33,1984,12565,-1,3489,-1,4967,4274,2013
105,64157,0,Honduras,16625,92,2187,8898,8795,5462,19967,157751,155310,2013
-1,0,0,Equatorial Guinea,-1,-1,-1,18,-1,14,-1,1197,1056,2013
3072,192,3,Egypt,23,306,329,10294,10719,6213,44,89578,75169,2013
-1,16,-1,Singapore,-1,-1,130,835,-1,263,-1,162922,182455,2013
-1,35,0,Serbia,0,-1,186,866,-1,117,-1,-1,-1,2013
-1,-1,-1,Botswana,-1,-1,5,53,-1,29,-1,2381,2483,2013
-1,388,-1,United Kingdom,145,-1,1947,12984,15321,9459,78,4566669,4382392,2013
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,17,2013
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,4445,-1,-1,-1,-1,2013
-1,24,-1,Tunisia,7,-1,43,445,-1,362,5,11287,9724,2013
-1,29,-1,Greece,14,-1,477,1361,1526,938,13,81400,70176,2013
34,134,92,Sri Lanka,5,96,182,1847,-1,1258,47,23015,18211,2013
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,1132,2013
-1,31,-1,Zambia,-1,-1,12,505,-1,352,-1,4887,4558,2013
-1,775,-1,Canada,295,4,28059,11586,17670,8385,402,13254972,9305182,2014
-1,-1,-1,East Timor,-1,-1,-1,-1,-1,-1,-1,226,274,2014
-1,-1,-1,Sao Tome and Principe,-1,-1,-1,5,-1,-1,-1,120,139,2014
-1,-1,-1,Guernsey,-1,-1,-1,-1,-1,-1,-1,-1,7,2014
5,9,-1,Turkmenistan,-1,-1,52,254,-1,110,-1,1777,1677,2014
-1,-1,-1,Other South America,-1,-1,-1,-1,2,-1,-1,-1,-1,2014
28,58,-1,Serbia and Montenegro,-1,37,0,267,-1,1338,-1,7336,7523,2014
35,523,141,Unknown,9,40,183,1150,-1,142,11,25732,4947832,2014
-1,48,-1,Lithuania,17,-1,154,747,-1,744,10,31612,25897,2014
9,147,44,Cambodia,64,-1,17,2536,-1,2866,3,4752,4734,2014
507,152,728,Ethiopia,20,323,311,12300,12926,7002,10,18276,16304,2014
-1,-1,-1,Aruba,-1,-1,-1,40,-1,28,-1,-1,19927,2014
-1,-1,-1,Swaziland,-1,-1,5,23,-1,7,-1,1129,2265,2014
-1,212,-1,Argentina,64,0,168,3874,3757,3683,56,768469,807515,2014
-1,194,-1,Bolivia,44,-1,82,1719,1663,1527,38,55100,54389,2014
105,70,5,Cameroon,15,112,315,3943,-1,2120,17,11673,9006,2014
66,17,-1,Burkina Faso,0,61,39,583,-1,235,11,5267,4826,2014
7,212,-1,Ghana,48,16,392,7115,-1,5108,58,29460,26657,2014
39,226,-1,Saudi Arabia,20,8,471,1696,-1,795,44,291715,294760,2014
-1,-1,-1,Saint Helena,-1,-1,-1,-1,-1,-1,-1,-1,48,2014
-1,35,-1,Cape Verde,6,-1,29,1154,-1,979,6,4544,5076,2014
-1,-1,-1,Northern Mariana Islands,-1,-1,-1,-1,-1,-1,-1,-1,164,2014
-1,-1,-1,Slovenia,0,-1,44,78,-1,52,5,26152,23578,2014
315,97151,-1,Guatemala,13698,175,4614,10238,9871,8549,40455,252586,253527,2014
20,69,-1,Guinea,6,63,59,1375,-1,908,7,3250,2671,2014
46,282,7,Jordan,30,7,241,5187,9028,2427,33,44886,37518,2014
-1,-1,-1,Saint Barthelemy,-1,-1,-1,-1,-1,-1,-1,-1,69,2014
-1,-1,-1,Cocos (Keeling) Island,-1,-1,-1,-1,-1,-1,-1,-1,56,2014
-1,129,-1,Spain,34,-1,2069,2928,3341,1326,66,1044430,899989,2014
17,176,31,Liberia,13,13,70,3874,3681,3035,5,5152,4962,2014
-1,3,-1,Netherlands,22,-1,0,45,1373,43,15,814560,3928,2014
33,1677,-1,Jamaica,824,5,960,19026,18804,13547,203,265740,254424,2014
-1,-1,-1,Oman,-1,-1,8,90,-1,41,-1,10717,12010,2014
10,129,-1,Tanzania,13,-1,32,774,-1,525,12,8665,8142,2014
-1,-1,-1,Martinique,-1,-1,-1,-1,-1,-1,-1,-1,6207,2014
-1,-1,-1,Bonaire,-1,-1,-1,-1,-1,-1,-1,-1,358,2014
-1,15,-1,Gabon,-1,-1,8,167,-1,63,-1,2971,3122,2014
-1,-1,-1,Niue,-1,-1,-1,-1,-1,-1,-1,-1,22,2014
-1,-1,-1,Monaco,-1,-1,-1,8,-1,-1,-1,1210,4230,2014
-1,-1,-1,Wallis and Futuna,-1,-1,-1,-1,-1,-1,-1,-1,60,2014
-1,34,-1,New Zealand,10,-1,160,796,941,453,7,318692,303021,2014
29,67,3,Yemen,7,16,49,3492,-1,1160,7,5896,3834,2014
-1,-1,-1,Jersey,-1,-1,-1,-1,-1,-1,-1,-1,9,2014
269,350,240,Pakistan,45,97,570,18612,-1,11210,41,102953,84207,2014
29,408,-1,Albania,23,66,81,3828,-1,3131,21,8746,7623,2014
-1,20,-1,Samoa,6,-1,20,239,-1,181,3,2137,1953,2014
-1,95,-1,"Micronesia, Federated States",-1,-1,15,5,-1,62,-1,130,1732,2014
-1,5,-1,Macau,-1,-1,-1,105,-1,102,-1,-1,3446,2014
-1,-1,-1,Norfolk Island,-1,-1,-1,-1,-1,-1,-1,-1,53,2014
-1,50,-1,Australia,18,-1,545,2809,3582,1159,24,1480170,1444405,2014
-1,-1,-1,Guam,-1,-1,-1,-1,-1,-1,-1,-1,2923,2014
31,17,-1,Kosovo,7,24,26,758,-1,392,3,5204,4393,2014
118,2106,-1,India,107,372,8545,77908,74451,37854,312,1720729,1551246,2014
15,38,15,Azerbaijan,-1,10,42,672,-1,585,-1,7347,7426,2014
-1,-1,-1,Namibia,-1,-1,-1,44,-1,31,-1,2447,2705,2014
-1,-1,-1,Other America,-1,-1,-1,-1,2,-1,-1,-1,-1,2014
-1,-1,-1,Lesotho,-1,-1,-1,13,-1,8,-1,639,565,2014
-1,-1,-1,Congo (Brazzaville),-1,-1,-1,-1,-1,-1,-1,2324,2181,2014
-1,31,-1,Saint Vincent and the Grenadines,17,-1,82,448,-1,405,4,12371,11154,2014
10,9,-1,United Arab Emirates,-1,-1,37,1039,-1,435,-1,38542,110863,2014
65,423,21,Kenya,60,48,74,5884,-1,3885,22,27425,25879,2014
20,35,-1,Tajikistan,-1,11,4,516,-1,146,-1,1836,1710,2014
-1,-1,-1,Greenland,-1,-1,-1,-1,-1,-1,-1,-1,201,2014
5,243,-1,Turkey,16,-1,1226,3834,7248,2925,32,214958,205105,2014
107,66,753,Afghanistan,10,15,77,10527,-1,1853,7,4150,4143,2014
147,476,-1,Bangladesh,28,52,640,14645,-1,7475,50,43560,38314,2014
-1,-1,-1,Andorra,-1,-1,-1,-1,-1,-1,-1,1611,1848,2014
38,25,4,Mauritania,-1,21,20,320,-1,376,-1,1953,1801,2014
-1,-1,-1,Solomon Islands,-1,-1,-1,5,-1,-1,-1,342,473,2014
-1,5,-1,Turks and Caicos Islands,0,-1,13,40,-1,26,5,-1,11073,2014
-1,44,-1,Saint Lucia,5,-1,94,844,-1,635,10,16922,16131,2014
-1,64,-1,Soviet Union (former),-1,185,0,1136,-1,2334,0,-1,-1,2014
-1,-1,-1,Cyprus,-1,-1,15,129,-1,112,-1,10582,9945,2014
30,52,-1,Mongolia,9,22,55,651,-1,335,12,14013,13359,2014
-1,107,-1,France,25,-1,966,4284,4544,2589,37,2115350,1961928,2014
58,12,45,Rwanda,-1,43,50,555,-1,302,-1,5039,4568,2014
-1,28,-1,Slovakia,5,-1,93,460,-1,317,11,54303,48581,2014
16,169,9000,Somalia,22,122,332,5190,-1,4097,23,343,301,2014
11,1568,-1,Peru,325,16,769,10606,10450,9572,355,292752,289935,2014
3,335,0,Laos,0,-1,10,806,-1,2564,-1,2578,2594,2014
-1,-1,-1,Nauru,-1,-1,-1,-1,-1,-1,-1,110,209,2014
-1,-1,-1,Seychelles,-1,-1,11,7,-1,9,-1,480,455,2014
-1,4,-1,Norway,-1,-1,96,271,332,92,-1,345154,340341,2014
24,45,42,Cote d'Ivoire,-1,47,48,1477,-1,910,-1,7742,6928,2014
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,114,2014
-1,10,-1,Benin,-1,-1,30,517,-1,229,-1,3266,2749,2014
-1,-1,-1,Korea,-1,-1,-1,-1,20313,-1,-1,-1,-1,2014
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,137,2014
11,2872,4062,Cuba,15,10,24285,46679,46505,24092,8,43737,54286,2014
-1,-1,-1,Not Specified,-1,-1,-1,-1,8430,-1,-1,-1,-1,2014
-1,11,-1,Montenegro,5,-1,32,289,-1,202,5,-1,-1,2014
20,23,26,Togo,-1,11,29,1612,-1,1141,-1,2560,2092,2014
3904,2601,53,China,133,3976,14212,76089,72492,30284,458,2555896,2311007,2014
91,161,10,Armenia,27,48,109,2913,-1,2488,0,8232,7447,2014
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,8584,-1,-1,-1,-1,2014
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,6973,6440,2014
3,3455,-1,Dominican Republic,1631,12,1244,44577,44550,23775,414,304683,298698,2014
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2014
98,183,490,Ukraine,49,47,3398,7752,-1,6984,41,100877,93338,2014
3,-1,-1,Bahrain,-1,-1,12,122,-1,90,-1,8849,10010,2014
-1,44,-1,Tonga,-1,-1,35,320,-1,473,-1,2561,2048,2014
-1,-1,-1,Finland,0,-1,53,350,368,274,3,173365,162433,2014
19,36,-1,Libya,-1,-1,43,524,-1,228,-1,4120,3733,2014
24,102,-1,Indonesia,11,47,849,2139,-1,1568,33,133013,125291,2014
13,8,25,Central African Republic,-1,-1,-1,155,-1,44,-1,374,573,2014
-1,-1,-1,Mauritius,-1,-1,56,81,-1,69,-1,7095,6103,2014
-1,24,-1,Sweden,10,-1,179,954,1147,724,5,614592,592145,2014
13,634,67,Vietnam,29,-1,714,30283,29825,18837,13,93986,87929,2014
-1,4,-1,British Virgin Islands,-1,-1,12,56,-1,49,-1,-1,-1,2014
39,89,-1,Mali,8,59,35,604,-1,352,11,4331,3760,2014
220,262,139,Russia,40,116,2299,9079,9455,6824,52,413011,389481,2014
18,49,-1,Bulgaria,16,11,146,2981,2886,2226,16,43059,37994,2014
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,355,2014
-1,-1,-1,United States,-1,-1,-1,358,-1,31,-1,-1,825906,2014
10,1038,-1,Romania,65,20,677,3246,3022,3267,70,94041,83824,2014
12,13,0,Angola,3,-1,49,148,-1,145,12,14715,14715,2014
-1,91,-1,Portugal,47,-1,397,892,920,1587,14,194054,132266,2014
-1,63,-1,South Africa,25,-1,249,2676,2871,2083,14,148243,141644,2014
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,221,2014
20,35,-1,Fiji,13,4,61,802,-1,770,6,14977,12963,2014
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,2330,2606,2014
-1,-1,-1,Qatar,-1,-1,14,202,-1,69,-1,18740,32233,2014
8,30,-1,Malaysia,12,-1,313,2622,-1,1052,9,108926,96827,2014
-1,5,-1,Austria,0,-1,78,438,1088,223,4,247122,227191,2014
-1,-1,-1,Mozambique,-1,-1,-1,71,-1,34,-1,2729,3488,2014
58,28,5,Uganda,13,21,38,1409,-1,724,9,10308,9643,2014
-1,76,-1,Hungary,24,-1,251,996,970,891,32,91102,80696,2014
4,34,-1,Niger,-1,5,16,71,-1,161,-1,1566,1524,2014
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,64,2014
3,131,0,Bosnia-Herzegovina,46,4,54,693,-1,2509,5,9380,8103,2014
24,1643,-1,Brazil,278,6,873,10429,10246,8625,653,2390245,2462622,2014
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,787,734,2014
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,92,2014
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,283,2014
-1,22,12,Kuwait,0,-1,50,1057,-1,791,4,64754,66622,2014
-1,100,-1,Panama,55,-1,131,1095,1164,1277,29,153115,178153,2014
10,248,-1,Guyana,121,-1,122,6267,6031,4327,18,43549,40085,2014
-1,378,-1,Costa Rica,125,-1,211,1966,2018,1461,154,228996,237759,2014
-1,-1,-1,Luxembourg,-1,-1,-1,26,-1,34,-1,16260,21293,2014
-1,-1,-1,American Samoa,-1,-1,-1,0,-1,187,-1,-1,527,2014
